FPR	TPR	Threshold
0.000101	0.016759	16025387873.013453
0.000102	0.016759	16025387873.006639
0.000102	0.016765	16025387873.004868
0.000102	0.016765	16025387873.001770
0.000102	0.016768	16025387872.996960
0.000103	0.016768	16025387872.996923
0.000103	0.016771	16025387872.996281
0.000104	0.016771	16025387872.992764
0.000104	0.016778	16025387872.987690
0.000105	0.016778	16025387872.981859
0.000105	0.016784	16025387872.978533
0.000106	0.016784	16025387872.971251
0.000106	0.016790	16025387872.969315
0.000106	0.016790	16025387872.965687
0.000106	0.016793	16025387872.961901
0.000107	0.016793	16025387872.960991
0.000107	0.016796	16025387872.960096
0.000108	0.016796	16025387872.954996
0.000108	0.016802	16025387872.950869
0.000108	0.016802	16025387872.949772
0.000108	0.016805	16025387872.944698
0.000109	0.016805	16025387872.944223
0.000109	0.016808	16025387872.941647
0.000109	0.016808	16025387872.939421
0.000109	0.016811	16025387872.936096
0.000110	0.016811	16025387872.933325
0.000110	0.016814	16025387872.932419
0.000111	0.016814	16025387872.928909
0.000111	0.016820	16025387872.923189
0.000111	0.016820	16025387872.922806
0.000111	0.016823	16025387872.918877
0.000112	0.016823	16025387872.918026
0.000112	0.016826	16025387872.913954
0.000112	0.016826	16025387872.911053
0.000112	0.016829	16025387872.910271
0.000113	0.016829	16025387872.906475
0.000113	0.016835	16025387872.901653
0.000113	0.016835	16025387872.900091
0.000113	0.016838	16025387872.895483
0.000114	0.016838	16025387872.894852
0.000114	0.016841	16025387872.893040
0.000115	0.016841	16025387872.888741
0.000115	0.016847	16025387872.884424
0.000115	0.016847	16025387872.883640
0.000115	0.016850	16025387872.877001
0.000116	0.016850	16025387872.876928
0.000116	0.016853	16025387872.875805
0.000116	0.016853	16025387872.872458
0.000116	0.016859	16025387872.867182
0.000118	0.016859	16025387872.861570
0.000118	0.016865	16025387872.858503
0.000118	0.016865	16025387872.854454
0.000118	0.016871	16025387872.849255
0.000119	0.016871	16025387872.842224
0.000119	0.016877	16025387872.839998
0.000120	0.016877	16025387872.837183
0.000120	0.016884	16025387872.830740
0.000121	0.016884	16025387872.825073
0.000121	0.016890	16025387872.821484
0.000122	0.016890	16025387872.818794
0.000122	0.016893	16025387872.815405
0.000122	0.016893	16025387872.813698
0.000122	0.016899	16025387872.806768
0.000123	0.016899	16025387872.806559
0.000123	0.016902	16025387872.802956
0.000123	0.016902	16025387872.801012
0.000123	0.016905	16025387872.798130
0.000124	0.016905	16025387872.793756
0.000124	0.016911	16025387872.789488
0.000125	0.016911	16025387872.789448
0.000125	0.016914	16025387872.784412
0.000125	0.016914	16025387872.781645
0.000125	0.016917	16025387872.780844
0.000126	0.016917	16025387872.776695
0.000126	0.016923	16025387872.772200
0.000126	0.016923	16025387872.769100
0.000126	0.016926	16025387872.765865
0.000127	0.016926	16025387872.763607
0.000127	0.016929	16025387872.763548
0.000127	0.016929	16025387872.756981
0.000127	0.016935	16025387872.754898
0.000128	0.016935	16025387872.751339
0.000128	0.016941	16025387872.746246
0.000129	0.016941	16025387872.738607
0.000129	0.016947	16025387872.737595
0.000130	0.016947	16025387872.731760
0.000130	0.016953	16025387872.728733
0.000130	0.016953	16025387872.725857
0.000130	0.016959	16025387872.719444
0.000132	0.016959	16025387872.712694
0.000132	0.016965	16025387872.710152
0.000132	0.016965	16025387872.705658
0.000132	0.016971	16025387872.700861
0.000133	0.016971	16025387872.699780
0.000133	0.016974	16025387872.694292
0.000133	0.016974	16025387872.692055
0.000133	0.016977	16025387872.691557
0.000134	0.016977	16025387872.686625
0.000134	0.016983	16025387872.682261
0.000135	0.016983	16025387872.678802
0.000135	0.016987	16025387872.676952
0.000135	0.016987	16025387872.673475
0.000135	0.016993	16025387872.668280
0.000136	0.016993	16025387872.665642
0.000136	0.016999	16025387872.659607
0.000136	0.016999	16025387872.659189
0.000136	0.017002	16025387872.654345
0.000137	0.017002	16025387872.651632
0.000137	0.017005	16025387872.650930
0.000137	0.017005	16025387872.646168
0.000137	0.017011	16025387872.642252
0.000138	0.017011	16025387872.638155
0.000138	0.017017	16025387872.633574
0.000139	0.017017	16025387872.632442
0.000139	0.017023	16025387872.624891
0.000140	0.017023	16025387872.618973
0.000140	0.017029	16025387872.616203
0.000140	0.017029	16025387872.610685
0.000140	0.017035	16025387872.607519
0.000141	0.017035	16025387872.604801
0.000141	0.017041	16025387872.598442
0.000142	0.017041	16025387872.591082
0.000142	0.017047	16025387872.589109
0.000143	0.017047	16025387872.582594
0.000143	0.017053	16025387872.579781
0.000143	0.017053	16025387872.576397
0.000143	0.017059	16025387872.570450
0.000144	0.017059	16025387872.568399
0.000144	0.017062	16025387872.564051
0.000144	0.017062	16025387872.562252
0.000144	0.017068	16025387872.555351
0.000145	0.017068	16025387872.553932
0.000145	0.017071	16025387872.551777
0.000146	0.017071	16025387872.548052
0.000146	0.017077	16025387872.542433
0.000146	0.017077	16025387872.540508
0.000146	0.017080	16025387872.537941
0.000147	0.017080	16025387872.534035
0.000147	0.017086	16025387872.529236
0.000148	0.017086	16025387872.525156
0.000148	0.017093	16025387872.520533
0.000149	0.017093	16025387872.518976
0.000149	0.017099	16025387872.511818
0.000150	0.017099	16025387872.510454
0.000150	0.017102	16025387872.505045
0.000150	0.017102	16025387872.503498
0.000150	0.017105	16025387872.503109
0.000151	0.017105	16025387872.495787
0.000151	0.017108	16025387872.495695
0.000151	0.017108	16025387872.494816
0.000151	0.017111	16025387872.494392
0.000152	0.017111	16025387872.486940
0.000152	0.017117	16025387872.485674
0.000153	0.017117	16025387872.477650
0.000153	0.017123	16025387872.476955
0.000154	0.017123	16025387872.469070
0.000154	0.017129	16025387872.467613
0.000155	0.017129	16025387872.460592
0.000155	0.017135	16025387872.458252
0.000156	0.017135	16025387872.451452
0.000156	0.017138	16025387872.450785
0.000156	0.017138	16025387872.450300
0.000156	0.017144	16025387872.442053
0.000157	0.017144	16025387872.441154
0.000157	0.017147	16025387872.439512
0.000157	0.017147	16025387872.434746
0.000157	0.017150	16025387872.433323
0.000158	0.017150	16025387872.431812
0.000158	0.017156	16025387872.424593
0.000158	0.017156	16025387872.421001
0.000158	0.017159	16025387872.420761
0.000159	0.017159	16025387872.420004
0.000159	0.017165	16025387872.411385
0.000160	0.017165	16025387872.410704
0.000160	0.017168	16025387872.407118
0.000160	0.017168	16025387872.404957
0.000160	0.017171	16025387872.402006
0.000161	0.017171	16025387872.401100
0.000161	0.017177	16025387872.392622
0.000161	0.017177	16025387872.390053
0.000161	0.017180	16025387872.389643
0.000162	0.017180	16025387872.389442
0.000162	0.017186	16025387872.380894
0.000163	0.017186	16025387872.378809
0.000163	0.017189	16025387872.373844
0.000163	0.017189	16025387872.372919
0.000163	0.017192	16025387872.372152
0.000164	0.017192	16025387872.366913
0.000164	0.017199	16025387872.363405
0.000165	0.017199	16025387872.355148
0.000165	0.017211	16025387872.345661
0.000166	0.017211	16025387872.341530
0.000166	0.017217	16025387872.336262
0.000167	0.017217	16025387872.331589
0.000167	0.017223	16025387872.326862
0.000167	0.017223	16025387872.325998
0.000167	0.017226	16025387872.319632
0.000168	0.017226	16025387872.319611
0.000168	0.017232	16025387872.310871
0.000168	0.017232	16025387872.309542
0.000168	0.017235	16025387872.308048
0.000169	0.017235	16025387872.306955
0.000169	0.017241	16025387872.298635
0.000170	0.017241	16025387872.293890
0.000170	0.017244	16025387872.293346
0.000170	0.017244	16025387872.293276
0.000170	0.017250	16025387872.284576
0.000171	0.017250	16025387872.280903
0.000171	0.017253	16025387872.279808
0.000171	0.017253	16025387872.276812
0.000171	0.017259	16025387872.270388
