FPR,TPR,Threshold
1.557618243580958985e-03,1.052742024514150771e-05,6.804803848266601562e+00
1.557618243580958985e-03,1.122924826148427546e-05,6.804542064666748047e+00
1.561253291990716188e-03,1.122924826148427546e-05,6.804436206817626953e+00
1.561253291990716188e-03,1.193107627782704151e-05,6.804268360137939453e+00
1.573975961424866178e-03,1.193107627782704151e-05,6.802788257598876953e+00
1.573975961424866178e-03,1.228199028599842623e-05,6.802633762359619141e+00
1.577611009834623381e-03,1.228199028599842623e-05,6.802534580230712891e+00
1.588516155063894987e-03,1.228199028599842623e-05,6.801198959350585938e+00
1.588516155063894987e-03,1.263290429416980926e-05,6.801124572753906250e+00
1.592151203473652190e-03,1.263290429416980926e-05,6.801105499267578125e+00
1.593968727678530791e-03,1.263290429416980926e-05,6.800811767578125000e+00
1.593968727678530791e-03,1.368564631868396003e-05,6.800028324127197266e+00
1.597603776088287993e-03,1.368564631868396003e-05,6.799451351165771484e+00
1.601238824498045195e-03,1.368564631868396003e-05,6.799343109130859375e+00
1.601238824498045195e-03,1.403656032685534305e-05,6.799259662628173828e+00
1.608508921317559600e-03,1.403656032685534305e-05,6.797704696655273438e+00
1.608508921317559600e-03,1.438747433502672777e-05,6.797594547271728516e+00
1.612143969727316802e-03,1.438747433502672777e-05,6.797579288482666016e+00
1.613961493932195403e-03,1.438747433502672777e-05,6.797565460205078125e+00
1.613961493932195403e-03,1.508930235136949382e-05,6.797159194946289062e+00
1.621231590751709807e-03,1.508930235136949382e-05,6.796026706695556641e+00
1.621231590751709807e-03,1.544021635954087685e-05,6.796012401580810547e+00
1.624866639161467010e-03,1.544021635954087685e-05,6.795846939086914062e+00
1.624866639161467010e-03,1.579113036771226326e-05,6.795711040496826172e+00
1.632136735980981414e-03,1.579113036771226326e-05,6.795200824737548828e+00
1.632136735980981414e-03,1.614204437588364629e-05,6.794784069061279297e+00
1.635771784390738616e-03,1.614204437588364629e-05,6.794545650482177734e+00
1.639406832800495819e-03,1.614204437588364629e-05,6.794437408447265625e+00
