FPR	TPR	Threshold
0.000132	0.002575	0.044588
0.000132	0.002581	0.044570
0.000133	0.002581	0.044559
0.000133	0.002584	0.044506
0.000135	0.002584	0.044486
0.000135	0.002596	0.044424
0.000135	0.002675	0.044421
0.000135	0.002681	0.044402
0.000135	0.002729	0.044389
0.000135	0.002759	0.044389
0.000135	0.002762	0.044378
0.000135	0.002768	0.044376
0.000136	0.002768	0.044367
0.000136	0.002775	0.044354
0.000136	0.002832	0.044353
0.000136	0.002856	0.044353
0.000136	0.002871	0.044230
0.000136	0.002929	0.044230
0.000136	0.002935	0.044230
0.000136	0.002959	0.044229
0.000136	0.002962	0.044223
0.000136	0.002981	0.044218
0.000136	0.002987	0.044206
0.000137	0.002987	0.044198
0.000137	0.002987	0.044196
0.000137	0.002990	0.044162
0.000138	0.002990	0.044154
0.000138	0.002996	0.044146
0.000138	0.003005	0.044134
0.000138	0.003014	0.044106
0.000139	0.003014	0.044091
0.000139	0.003017	0.044072
0.000139	0.003023	0.044037
0.000139	0.003026	0.044026
0.000139	0.003026	0.044022
0.000139	0.003056	0.044015
0.000140	0.003056	0.044000
0.000140	0.003117	0.043999
0.000140	0.003153	0.043999
0.000140	0.003232	0.043990
0.000140	0.003232	0.043987
0.000140	0.003238	0.043979
0.000142	0.003238	0.043951
0.000142	0.003241	0.043944
0.000143	0.003241	0.043929
0.000143	0.003247	0.043916
0.000143	0.003271	0.043899
0.000143	0.003347	0.043899
0.000143	0.003353	0.043866
0.000143	0.003371	0.043864
0.000144	0.003371	0.043830
0.000146	0.003371	0.043736
0.000146	0.003374	0.043659
0.000147	0.003374	0.043647
0.000147	0.003377	0.043617
0.000148	0.003377	0.043585
0.000148	0.003389	0.043583
0.000148	0.003414	0.043581
0.000151	0.003414	0.043555
0.000152	0.003414	0.043531
0.000153	0.003414	0.043510
0.000153	0.003417	0.043500
0.000153	0.003492	0.043481
0.000153	0.003495	0.043481
0.000153	0.003532	0.043481
0.000156	0.003532	0.043466
0.000156	0.003535	0.043443
0.000156	0.003553	0.043431
0.000157	0.003553	0.043414
0.000157	0.003556	0.043411
0.000158	0.003556	0.043382
0.000158	0.003565	0.043381
0.000159	0.003565	0.043380
0.000159	0.003571	0.043364
0.000160	0.003571	0.043360
0.000161	0.003571	0.043344
0.000161	0.003580	0.043318
0.000164	0.003580	0.043268
0.000164	0.003583	0.043268
0.000168	0.003583	0.043256
0.000168	0.003592	0.043234
0.000168	0.003620	0.043234
0.000170	0.003620	0.043221
0.000170	0.003626	0.043207
0.000170	0.003626	0.043205
0.000171	0.003626	0.043198
0.000173	0.003626	0.043191
0.000173	0.003635	0.043174
0.000176	0.003635	0.043158
0.000176	0.003680	0.043153
0.000176	0.003714	0.043153
0.000177	0.003714	0.043152
0.000177	0.003741	0.043147
0.000177	0.003744	0.043147
0.000178	0.003744	0.043143
0.000178	0.003750	0.043137
0.000178	0.003750	0.043136
0.000180	0.003750	0.043128
0.000180	0.003753	0.043120
0.000180	0.003753	0.043114
0.000180	0.003759	0.043102
0.000183	0.003759	0.043068
0.000183	0.003768	0.043064
0.000184	0.003768	0.043060
0.000186	0.003768	0.043048
0.000190	0.003768	0.043011
0.000190	0.003771	0.043003
0.000193	0.003771	0.042981
0.000193	0.003777	0.042978
0.000195	0.003777	0.042966
0.000195	0.003789	0.042959
0.000200	0.003789	0.042933
0.000200	0.003801	0.042930
0.000201	0.003801	0.042926
0.000201	0.003804	0.042922
0.000202	0.003804	0.042913
0.000202	0.003807	0.042908
0.000204	0.003807	0.042894
0.000204	0.003810	0.042886
0.000205	0.003810	0.042881
0.000205	0.003813	0.042880
0.000205	0.003820	0.042880
0.000205	0.003826	0.042873
0.000206	0.003826	0.042871
0.000206	0.003829	0.042860
0.000208	0.003829	0.042857
0.000208	0.003832	0.042853
0.000208	0.003832	0.042839
0.000208	0.003835	0.042839
0.000209	0.003835	0.042838
0.000209	0.003841	0.042835
0.000209	0.003850	0.042832
0.000209	0.003862	0.042809
0.000209	0.003862	0.042804
0.000209	0.003865	0.042802
0.000211	0.003865	0.042797
0.000211	0.003868	0.042794
0.000211	0.003868	0.042794
0.000212	0.003868	0.042792
0.000213	0.003868	0.042790
0.000213	0.003871	0.042789
0.000215	0.003871	0.042775
0.000215	0.003880	0.042734
0.000215	0.003880	0.042734
0.000215	0.003883	0.042725
0.000216	0.003883	0.042711
0.000216	0.003886	0.042710
0.000216	0.003892	0.042702
0.000217	0.003892	0.042696
0.000217	0.003895	0.042683
0.000219	0.003895	0.042675
0.000221	0.003895	0.042669
0.000221	0.003898	0.042663
0.000222	0.003898	0.042651
0.000222	0.003901	0.042649
0.000223	0.003901	0.042645
0.000223	0.003907	0.042632
0.000223	0.003907	0.042631
0.000223	0.003910	0.042626
0.000226	0.003910	0.042607
0.000226	0.003913	0.042606
0.000226	0.003920	0.042604
0.000226	0.003929	0.042604
0.000226	0.003935	0.042603
0.000226	0.003938	0.042602
0.000228	0.003938	0.042600
0.000228	0.003941	0.042599
0.000230	0.003941	0.042575
0.000233	0.003941	0.042572
0.000233	0.003944	0.042568
0.000234	0.003944	0.042567
0.000234	0.003977	0.042566
0.000235	0.003977	0.042552
0.000236	0.003977	0.042534
0.000236	0.003983	0.042524
0.000236	0.004007	0.042524
0.000236	0.004019	0.042513
0.000237	0.004019	0.042507
0.000237	0.004098	0.042503
0.000237	0.004098	0.042497
0.000239	0.004098	0.042463
0.000239	0.004101	0.042435
0.000240	0.004101	0.042420
0.000240	0.004119	0.042407
0.000240	0.004125	0.042407
0.000242	0.004125	0.042397
0.000242	0.004132	0.042394
0.000242	0.004150	0.042394
0.000243	0.004150	0.042372
0.000243	0.004153	0.042358
0.000244	0.004153	0.042352
0.000246	0.004153	0.042349
0.000246	0.004156	0.042339
0.000246	0.004168	0.042338
0.000247	0.004168	0.042330
0.000247	0.004171	0.042327
0.000247	0.004171	0.042324
0.000247	0.004174	0.042323
0.000250	0.004174	0.042310
0.000252	0.004174	0.042303
0.000254	0.004174	0.042287
0.000255	0.004174	0.042282
0.000264	0.004174	0.042211
0.000264	0.004186	0.042200
0.000264	0.004210	0.042198
0.000264	0.004271	0.042198
0.000266	0.004271	0.042195
0.000266	0.004277	0.042183
0.000267	0.004277	0.042183
0.000267	0.004277	0.042181
0.000268	0.004277	0.042170
0.000268	0.004286	0.042167
0.000271	0.004286	0.042142
0.000273	0.004286	0.042135
0.000273	0.004286	0.042130
0.000274	0.004286	0.042129
0.000274	0.004292	0.042115
0.000275	0.004292	0.042100
0.000275	0.004304	0.042095
0.000280	0.004304	0.042044
0.000280	0.004310	0.042023
0.000281	0.004310	0.042006
0.000281	0.004313	0.042003
0.000281	0.004313	0.041997
0.000281	0.004316	0.041997
0.000281	0.004347	0.041988
0.000281	0.004371	0.041976
0.000281	0.004374	0.041976
0.000282	0.004374	0.041964
0.000282	0.004377	0.041949
0.000284	0.004377	0.041927
0.000284	0.004380	0.041925
0.000284	0.004386	0.041924
0.000284	0.004389	0.041923
0.000286	0.004389	0.041907
0.000287	0.004389	0.041907
0.000287	0.004395	0.041899
0.000291	0.004395	0.041853
0.000291	0.004398	0.041851
0.000292	0.004398	0.041849
0.000294	0.004398	0.041845
0.000294	0.004398	0.041839
0.000295	0.004398	0.041839
0.000297	0.004398	0.041836
0.000298	0.004398	0.041834
0.000298	0.004398	0.041829
0.000298	0.004401	0.041822
0.000300	0.004401	0.041800
0.000300	0.004510	0.041793
0.000304	0.004510	0.041767
0.000308	0.004510	0.041756
0.000308	0.004516	0.041743
0.000308	0.004519	0.041740
0.000309	0.004519	0.041709
0.000309	0.004525	0.041708
0.000309	0.004528	0.041706
0.000309	0.004607	0.041704
0.000309	0.004613	0.041703
0.000311	0.004613	0.041703
0.000311	0.004613	0.041700
0.000311	0.004619	0.041697
0.000312	0.004619	0.041686
0.000312	0.004622	0.041678
0.000312	0.004622	0.041676
0.000313	0.004622	0.041673
0.000313	0.004625	0.041670
0.000314	0.004625	0.041667
0.000314	0.004637	0.041665
0.000317	0.004637	0.041621
0.000317	0.004640	0.041613
0.000317	0.004646	0.041610
0.000318	0.004646	0.041609
0.000318	0.004649	0.041607
0.000319	0.004649	0.041597
