FPR	TPR	Threshold
0.000423	0.001666	0.242532
0.000423	0.001684	0.242531
0.000423	0.001778	0.242530
0.000423	0.001778	0.242521
0.000423	0.001781	0.242507
0.000424	0.001781	0.242498
0.000424	0.001787	0.242484
0.000433	0.001787	0.242480
0.000433	0.001787	0.242474
0.000436	0.001787	0.242468
0.000453	0.001787	0.242466
0.000453	0.001793	0.242456
0.000465	0.001793	0.242455
0.000465	0.001796	0.242444
0.000475	0.001796	0.242443
0.000475	0.001808	0.242434
0.000493	0.001808	0.242425
0.000496	0.001808	0.242410
0.000498	0.001808	0.242409
0.000498	0.001814	0.242388
0.000499	0.001814	0.242383
0.000499	0.001845	0.242378
0.000499	0.001851	0.242374
0.000501	0.001851	0.242373
0.000501	0.001854	0.242366
0.000501	0.001945	0.242359
0.000501	0.001957	0.242357
0.000501	0.001975	0.242356
0.000504	0.001975	0.242352
0.000505	0.001975	0.242327
0.000511	0.001975	0.242323
0.000512	0.001975	0.242309
0.000512	0.001978	0.242308
0.000512	0.001996	0.242303
0.000513	0.001996	0.242295
0.000513	0.002051	0.242292
0.000513	0.002160	0.242282
0.000514	0.002160	0.242279
0.000515	0.002160	0.242274
0.000515	0.002163	0.242272
0.000515	0.002190	0.242253
0.000515	0.002196	0.242245
0.000516	0.002196	0.242244
0.000519	0.002196	0.242236
0.000519	0.002229	0.242232
0.000525	0.002229	0.242222
0.000525	0.002235	0.242209
0.000525	0.002329	0.242197
0.000525	0.002329	0.242196
0.000525	0.002344	0.242196
0.000533	0.002344	0.242182
0.000534	0.002344	0.242178
0.000534	0.002350	0.242176
0.000544	0.002350	0.242166
0.000544	0.002354	0.242154
0.000544	0.002360	0.242133
0.000547	0.002360	0.242126
0.000548	0.002360	0.242124
0.000548	0.002366	0.242099
0.000548	0.002387	0.242099
0.000549	0.002387	0.242093
0.000549	0.002402	0.242066
0.000549	0.002402	0.242046
0.000549	0.002444	0.242042
0.000550	0.002444	0.242041
0.000565	0.002444	0.242041
0.000591	0.002444	0.242037
0.000594	0.002444	0.242022
0.000594	0.002450	0.242009
0.000595	0.002450	0.242003
