FPR	TPR	Threshold
0.000000	0.002914	13942.425512
0.000000	0.002920	13942.422712
0.000000	0.002926	13942.410779
0.000000	0.002938	13942.389629
0.000000	0.002947	13942.366935
0.000000	0.002959	13942.355988
0.000000	0.002968	13942.332848
0.000000	0.002974	13942.323464
0.000000	0.002981	13942.316496
0.000000	0.002987	13942.311267
0.000000	0.002993	13942.293407
0.000000	0.002999	13942.290382
0.000000	0.003002	13942.283341
0.000000	0.003014	13942.257300
0.000000	0.003032	13942.233892
0.000000	0.003044	13942.221825
0.000000	0.003062	13942.203406
0.000000	0.003068	13942.191135
0.000000	0.003074	13942.184916
0.000000	0.003080	13942.177104
0.000000	0.003090	13942.165849
0.000000	0.003096	13942.158053
0.000000	0.003099	13942.135645
0.000000	0.003111	13942.124971
0.000000	0.003129	13942.096205
0.000000	0.003141	13942.087663
0.000000	0.003150	13942.062677
0.000000	0.003156	13942.058806
0.000000	0.003165	13942.047669
0.000000	0.003177	13942.025724
0.000000	0.003199	13941.992781
0.000000	0.003205	13941.992642
0.000000	0.003217	13941.961019
0.000000	0.003223	13941.959560
0.000000	0.003235	13941.932822
0.000000	0.003247	13941.926478
0.000000	0.003259	13941.895295
0.000000	0.003265	13941.893396
0.000000	0.003280	13941.869022
0.000000	0.003286	13941.860315
0.000000	0.003305	13941.828681
0.000000	0.003311	13941.827233
0.000000	0.003317	13941.820159
0.000000	0.003323	13941.816415
0.000000	0.003338	13941.798723
0.000000	0.003344	13941.794151
0.000000	0.003353	13941.770723
0.000000	0.003359	13941.761069
0.000000	0.003380	13941.742713
0.000000	0.003386	13941.727988
0.000000	0.003389	13941.712366
0.000000	0.003395	13941.704987
0.000000	0.003405	13941.697057
0.000000	0.003411	13941.694906
0.000000	0.003420	13941.664438
0.000000	0.003426	13941.661825
0.000000	0.003441	13941.629261
0.000000	0.003447	13941.628743
0.000000	0.003465	13941.599789
0.000000	0.003477	13941.593559
0.000000	0.003495	13941.572740
0.000000	0.003502	13941.562580
0.000000	0.003520	13941.531732
0.000000	0.003526	13941.529499
0.000000	0.003547	13941.504536
0.000000	0.003553	13941.496418
0.000000	0.003556	13941.492128
0.000000	0.003562	13941.482132
0.000000	0.003577	13941.468414
0.000000	0.003583	13941.463336
0.000000	0.003601	13941.434873
0.000000	0.003608	13941.430255
0.000000	0.003614	13941.413001
0.000000	0.003620	13941.397174
0.000000	0.003632	13941.380729
0.000000	0.003644	13941.364093
0.000000	0.003665	13941.345525
0.000000	0.003671	13941.331012
0.000000	0.003692	13941.306481
0.000000	0.003698	13941.297931
0.000000	0.003711	13941.269131
0.000000	0.003717	13941.264850
0.000000	0.003723	13941.262271
0.000000	0.003729	13941.259279
0.000000	0.003741	13941.233930
0.000000	0.003747	13941.231769
0.000000	0.003756	13941.205309
0.000000	0.003762	13941.198688
0.000000	0.003768	13941.173206
0.000000	0.003774	13941.165607
0.000000	0.003783	13941.151421
0.000000	0.003789	13941.147853
0.000000	0.003792	13941.134570
0.000000	0.003798	13941.132526
0.000000	0.003810	13941.105662
0.000000	0.003817	13941.099445
0.000000	0.003823	13941.077384
0.000000	0.003829	13941.061326
0.000000	0.003841	13941.038247
0.000000	0.003847	13941.036428
0.000000	0.003853	13941.025987
0.000000	0.003859	13941.022695
0.000000	0.003877	13940.986293
0.000000	0.003883	13940.984064
0.000000	0.003916	13940.949660
0.000000	0.003923	13940.945434
0.000000	0.003926	13940.930783
0.000000	0.003932	13940.925003
0.000000	0.003944	13940.912270
0.000000	0.003950	13940.906803
0.000000	0.003965	13940.869428
0.000000	0.003971	13940.868172
0.000000	0.003995	13940.836885
0.000000	0.004001	13940.829542
0.000000	0.004007	13940.815487
0.000000	0.004013	13940.813579
0.000000	0.004022	13940.794908
0.000000	0.004029	13940.790911
0.000000	0.004065	13940.754406
0.000000	0.004071	13940.752281
0.000000	0.004095	13940.717886
0.000000	0.004101	13940.713650
0.000000	0.004104	13940.707547
0.000000	0.004110	13940.702155
0.000000	0.004119	13940.686022
0.000000	0.004125	13940.675020
0.000000	0.004147	13940.643090
0.000000	0.004153	13940.636390
0.000000	0.004174	13940.597931
0.000000	0.004186	13940.590732
0.000000	0.004198	13940.559468
0.000000	0.004204	13940.559130
0.000000	0.004222	13940.520803
0.000000	0.004228	13940.520499
0.000000	0.004231	13940.490344
0.000000	0.004244	13940.479310
0.000000	0.004265	13940.450459
0.000000	0.004271	13940.443240
0.000000	0.004286	13940.412073
0.000000	0.004292	13940.404610
0.000000	0.004301	13940.372937
0.000000	0.004313	13940.365980
0.000000	0.004334	13940.333585
0.000000	0.004341	13940.327350
0.000000	0.004356	13940.294667
0.000000	0.004362	13940.288720
0.000000	0.004371	13940.257420
0.000000	0.004377	13940.256466
0.000000	0.004386	13940.253070
0.000000	0.004392	13940.250091
0.000000	0.004398	13940.216397
0.000000	0.004404	13940.211461
0.000000	0.004413	13940.177262
0.000000	0.004419	13940.172832
0.000000	0.004431	13940.149636
0.000000	0.004437	13940.145045
0.000000	0.004440	13940.138127
0.000000	0.004447	13940.134202
0.000000	0.004462	13940.098992
0.000000	0.004468	13940.095573
0.000000	0.004480	13940.059857
0.000000	0.004486	13940.056944
0.000000	0.004498	13940.038696
0.000000	0.004504	13940.033624
0.000000	0.004522	13940.020345
0.000000	0.004528	13940.018314
0.000000	0.004543	13939.980863
0.000000	0.004550	13939.979685
0.000000	0.004559	13939.942453
0.000000	0.004565	13939.941056
0.000000	0.004577	13939.932965
0.000000	0.004583	13939.922204
0.000000	0.004589	13939.903318
0.000000	0.004595	13939.902427
0.000000	0.004598	13939.864184
0.000000	0.004604	13939.863798
0.000000	0.004616	13939.841548
0.000000	0.004622	13939.825169
0.000000	0.004628	13939.824837
0.000000	0.004634	13939.810785
0.000000	0.004637	13939.803649
0.000000	0.004643	13939.786540
0.000000	0.004659	13939.760829
0.000000	0.004665	13939.747912
0.000000	0.004680	13939.710379
0.000000	0.004686	13939.709283
0.000000	0.004689	13939.707646
0.000000	0.004695	13939.699366
0.000000	0.004701	13939.691489
0.000000	0.004707	13939.670654
0.000000	0.004716	13939.656067
0.000000	0.004722	13939.632025
0.000000	0.004737	13939.612807
0.000000	0.004743	13939.593397
0.000000	0.004746	13939.590244
0.000000	0.004752	13939.570234
0.000000	0.004759	13939.555114
0.000000	0.004765	13939.554768
0.000000	0.004771	13939.545093
0.000000	0.004777	13939.516140
0.000000	0.004789	13939.487794
0.000000	0.004795	13939.477512
0.000000	0.004807	13939.452947
0.000000	0.004813	13939.438883
0.000000	0.004828	13939.406733
0.000000	0.004834	13939.400255
0.000000	0.004852	13939.372521
0.000000	0.004858	13939.367499
0.000000	0.004862	13939.363236
0.000000	0.004868	13939.361627
0.000000	0.004883	13939.323268
0.000000	0.004889	13939.322999
0.000000	0.004916	13939.292405
0.000000	0.004922	13939.284371
0.000000	0.004943	13939.251492
0.000000	0.004949	13939.245743
0.000000	0.004974	13939.208347
0.000000	0.004980	13939.207115
0.000000	0.004992	13939.180228
0.000000	0.004998	13939.168487
0.000000	0.005001	13939.168301
0.000000	0.005007	13939.164766
0.000000	0.005013	13939.157751
0.000000	0.005019	13939.129859
0.000000	0.005034	13939.101525
0.000000	0.005040	13939.091231
0.000000	0.005049	13939.054012
0.000000	0.005055	13939.052604
0.000000	0.005061	13939.014542
0.000000	0.005067	13939.013976
0.000000	0.005083	13938.998847
0.000000	0.005089	13938.975349
0.000000	0.005092	13938.964107
0.000000	0.005098	13938.962034
0.000000	0.005110	13938.942405
0.000000	0.005116	13938.936721
0.000000	0.005137	13938.904786
0.000000	0.005143	13938.898094
0.000000	0.005161	13938.862849
0.000000	0.005167	13938.859466
0.000000	0.005183	13938.824852
0.000000	0.005189	13938.820219
0.000000	0.005207	13938.785381
0.000000	0.005213	13938.780348
0.000000	0.005228	13938.765611
0.000000	0.005234	13938.759304
0.000000	0.005237	13938.743472
0.000000	0.005243	13938.740476
0.000000	0.005264	13938.708994
0.000000	0.005270	13938.700605
0.000000	0.005289	13938.661366
0.000000	0.005295	13938.660734
0.000000	0.005304	13938.629301
0.000000	0.005310	13938.620863
0.000000	0.005325	13938.581374
0.000000	0.005331	13938.580992
0.000000	0.005337	13938.561093
0.000000	0.005343	13938.556576
0.000000	0.005346	13938.544191
0.000000	0.005352	13938.541121
0.000000	0.005361	13938.528799
0.000000	0.005367	13938.501251
0.000000	0.005389	13938.461532
0.000000	0.005395	13938.461380
0.000000	0.005407	13938.439063
0.000000	0.005413	13938.421509
0.000000	0.005422	13938.382703
0.000000	0.005428	13938.381639
0.000000	0.005440	13938.367073
0.000000	0.005446	13938.353850
0.000000	0.005449	13938.344272
0.000000	0.005455	13938.341768
0.000000	0.005470	13938.315381
0.000000	0.005476	13938.301898
0.000000	0.005495	13938.266125
0.000000	0.005501	13938.262027
0.000000	0.005510	13938.237676
0.000000	0.005516	13938.222157
0.000000	0.005525	13938.188001
0.000000	0.005531	13938.182287
0.000000	0.005534	13938.181460
0.000000	0.005546	13938.142416
0.000000	0.005558	13938.102983
0.000000	0.005564	13938.102546
0.000000	0.005576	13938.064065
0.000000	0.005582	13938.062676
0.000000	0.005607	13938.024933
0.000000	0.005613	13938.022806
0.000000	0.005625	13937.985802
0.000000	0.005631	13937.982936
0.000000	0.005640	13937.958703
0.000000	0.005646	13937.948402
0.000000	0.005652	13937.946670
0.000000	0.005658	13937.943066
0.000000	0.005679	13937.907539
0.000000	0.005685	13937.903196
0.000000	0.005698	13937.867586
0.000000	0.005704	13937.863327
0.000000	0.005710	13937.829276
0.000000	0.005716	13937.823457
0.000000	0.005722	13937.790145
0.000000	0.005728	13937.783587
0.000000	0.005740	13937.751014
0.000000	0.005752	13937.743718
0.000000	0.005764	13937.711883
0.000000	0.005770	13937.703848
0.000000	0.005797	13937.665177
0.000000	0.005804	13937.663979
0.000000	0.005810	13937.633621
0.000000	0.005816	13937.624110
0.000000	0.005825	13937.594491
0.000000	0.005831	13937.584240
0.000000	0.005846	13937.547146
0.000000	0.005858	13937.542961
0.000000	0.005873	13937.508349
0.000000	0.005879	13937.504502
0.000000	0.005885	13937.477099
0.000000	0.005891	13937.464633
0.000000	0.005897	13937.437968
0.000000	0.005903	13937.424764
0.000000	0.005913	13937.398838
0.000000	0.005919	13937.384895
0.000000	0.005925	13937.359707
0.000000	0.005937	13937.340243
0.000000	0.005952	13937.311849
0.000000	0.005958	13937.305157
0.000000	0.005979	13937.266487
0.000000	0.005985	13937.265289
