FPR	TPR	Threshold
0.004459	0.002923	-15.810835
0.004459	0.002923	-15.811688
0.004459	0.002929	-15.812786
0.004460	0.002929	-15.813820
0.004460	0.002935	-15.815113
0.004461	0.002935	-15.816601
0.004461	0.002959	-15.823850
0.004461	0.002959	-15.824234
0.004461	0.002971	-15.828463
0.004462	0.002971	-15.828610
0.004462	0.002984	-15.833204
0.004462	0.002984	-15.833412
0.004462	0.002999	-15.837409
0.004463	0.002999	-15.838659
0.004463	0.003008	-15.842029
0.004464	0.003008	-15.842077
0.004464	0.003035	-15.851004
0.004464	0.003035	-15.851084
0.004464	0.003050	-15.856068
0.004465	0.003050	-15.856350
0.004465	0.003056	-15.858220
0.004465	0.003056	-15.858658
0.004465	0.003077	-15.866902
0.004466	0.003077	-15.867619
0.004466	0.003096	-15.872243
0.004466	0.003096	-15.873922
0.004466	0.003099	-15.874617
0.004467	0.003099	-15.874643
0.004467	0.003117	-15.881241
0.004468	0.003117	-15.881324
0.004468	0.003129	-15.885540
0.004468	0.003129	-15.886300
0.004468	0.003135	-15.887770
0.004469	0.003135	-15.888039
0.004469	0.003150	-15.893569
0.004469	0.003150	-15.893679
0.004469	0.003171	-15.900224
0.004470	0.003171	-15.900908
0.004470	0.003177	-15.902839
0.004471	0.003177	-15.903892
0.004471	0.003199	-15.910637
0.004471	0.003199	-15.912303
0.004471	0.003217	-15.916813
0.004472	0.003217	-15.917898
0.004472	0.003229	-15.921352
0.004472	0.003229	-15.921547
0.004472	0.003235	-15.923446
0.004473	0.003235	-15.924530
0.004473	0.003253	-15.930844
0.004473	0.003253	-15.930937
0.004473	0.003265	-15.935116
0.004474	0.003265	-15.935862
0.004474	0.003280	-15.940162
0.004475	0.003280	-15.941723
0.004475	0.003302	-15.948916
0.004475	0.003302	-15.949283
0.004475	0.003308	-15.951130
0.004476	0.003308	-15.951188
0.004476	0.003332	-15.959309
0.004476	0.003332	-15.960260
0.004476	0.003338	-15.961376
0.004477	0.003338	-15.961907
0.004477	0.003350	-15.965991
0.004478	0.003350	-15.966330
0.004478	0.003371	-15.974132
0.004478	0.003371	-15.975132
0.004478	0.003383	-15.978552
0.004479	0.003383	-15.979429
0.004479	0.003399	-15.984763
0.004479	0.003399	-15.984831
0.004479	0.003414	-15.989371
0.004480	0.003414	-15.989650
0.004480	0.003429	-15.995978
0.004480	0.003429	-15.996620
0.004480	0.003447	-16.002254
0.004481	0.003447	-16.002334
0.004481	0.003459	-16.006660
0.004482	0.003459	-16.008755
0.004482	0.003486	-16.017488
0.004483	0.003486	-16.017879
0.004483	0.003489	-16.018421
0.004483	0.003489	-16.019031
0.004483	0.003511	-16.026321
0.004484	0.003511	-16.027422
0.004484	0.003529	-16.032659
0.004485	0.003529	-16.034144
0.004485	0.003553	-16.042175
0.004485	0.003553	-16.043049
0.004485	0.003559	-16.044240
0.004486	0.003559	-16.044615
0.004486	0.003571	-16.049617
0.004486	0.003571	-16.050106
0.004486	0.003586	-16.054210
0.004487	0.003586	-16.055127
0.004487	0.003595	-16.058591
0.004488	0.003595	-16.058596
0.004488	0.003617	-16.066361
0.004488	0.003617	-16.067096
0.004488	0.003620	-16.067842
0.004489	0.003620	-16.068271
0.004489	0.003638	-16.074065
0.004489	0.003638	-16.074691
0.004489	0.003656	-16.081147
0.004490	0.003656	-16.082715
0.004490	0.003662	-16.083066
0.004490	0.003662	-16.084941
0.004490	0.003689	-16.093813
0.004491	0.003689	-16.094687
0.004491	0.003701	-16.098218
0.004492	0.003701	-16.098709
0.004492	0.003707	-16.100237
0.004492	0.003707	-16.101226
0.004492	0.003738	-16.112827
0.004493	0.003738	-16.113709
0.004493	0.003744	-16.115172
0.004493	0.003744	-16.115451
0.004493	0.003753	-16.118166
0.004494	0.003753	-16.119617
0.004494	0.003777	-16.127209
0.004495	0.003777	-16.128492
0.004495	0.003795	-16.134469
0.004496	0.003795	-16.134669
0.004496	0.003810	-16.140355
0.004496	0.003810	-16.141355
0.004496	0.003817	-16.142285
0.004497	0.003817	-16.142461
0.004497	0.003841	-16.151926
0.004497	0.003841	-16.152332
0.004497	0.003853	-16.156296
0.004498	0.003853	-16.157342
0.004498	0.003868	-16.162332
0.004499	0.003868	-16.163008
0.004499	0.003886	-16.169726
0.004499	0.003886	-16.171087
0.004499	0.003898	-16.174397
0.004500	0.003898	-16.174600
0.004500	0.003913	-16.180631
0.004500	0.003913	-16.180985
0.004500	0.003923	-16.183395
0.004501	0.003923	-16.184767
0.004501	0.003929	-16.186332
0.004502	0.003929	-16.187402
0.004502	0.003956	-16.196265
0.004502	0.003956	-16.197281
0.004502	0.003968	-16.201136
0.004503	0.003968	-16.202808
0.004503	0.003980	-16.205558
0.004503	0.003980	-16.207152
0.004503	0.004001	-16.214383
0.004504	0.004001	-16.215851
0.004504	0.004019	-16.221512
0.004505	0.004019	-16.222364
0.004505	0.004050	-16.233482
0.004506	0.004050	-16.234143
0.004506	0.004056	-16.235659
0.004506	0.004056	-16.235672
0.004506	0.004071	-16.241766
0.004507	0.004071	-16.243535
0.004507	0.004083	-16.246665
0.004507	0.004083	-16.247596
0.004507	0.004101	-16.253340
0.004508	0.004101	-16.254747
0.004508	0.004119	-16.260169
0.004509	0.004119	-16.262693
0.004509	0.004122	-16.262755
0.004509	0.004122	-16.263192
0.004509	0.004144	-16.271084
0.004510	0.004144	-16.271437
0.004510	0.004159	-16.276433
0.004510	0.004159	-16.278157
0.004510	0.004165	-16.278514
0.004511	0.004165	-16.279725
0.004511	0.004183	-16.286029
0.004511	0.004183	-16.287133
0.004511	0.004201	-16.293972
0.004512	0.004201	-16.294750
0.004512	0.004207	-16.296285
0.004513	0.004207	-16.296334
0.004513	0.004231	-16.305592
0.004513	0.004231	-16.306556
0.004513	0.004241	-16.308880
0.004514	0.004241	-16.309840
0.004514	0.004259	-16.316252
0.004514	0.004259	-16.316492
0.004514	0.004280	-16.324406
0.004515	0.004280	-16.324761
0.004515	0.004283	-16.326556
0.004516	0.004283	-16.326635
0.004516	0.004304	-16.333863
0.004516	0.004304	-16.335753
0.004516	0.004316	-16.339259
0.004517	0.004316	-16.340046
0.004517	0.004322	-16.341336
0.004517	0.004322	-16.341694
0.004517	0.004356	-16.354523
0.004518	0.004356	-16.354635
0.004518	0.004362	-16.357095
0.004519	0.004362	-16.357371
